"subID","block","trial","image","imageIdx","cueIdx","cue_string","congruent","response","accuracy","RT","cueDuration","learningRound","trueCue","congCue","imgLockedRT","condition"
42,1,18," S2-19.jpg",1,1," orange","congruent",1,1,1.6476,0.9333,1,0.8,0.8,0.7143,"condition_80cue"
42,1,19," S1-15.jpg",2,1," orange","incongruent",2,1,1.6969,1.2,1,0.8,0.2,0.4969,"condition_80cue"
42,1,20," S1-15.jpg",2,2," green","congruent",2,1,1.7658,1.1167,1,0.8,0.8,0.6491,"condition_80cue"
42,1,21," S1-15.jpg",2,2," green","congruent",2,1,1.6598,0.7667,1,0.8,0.8,0.8931,"condition_80cue"
42,1,22," S1-15.jpg",2,3," purple","neutral",2,1,1.4842,0.8,1,0.5,0.5,0.6842,"condition_80cue"
42,1,23," S2-19.jpg",1,1," orange","congruent",1,1,1.3308,0.7667,1,0.8,0.8,0.5641,"condition_80cue"
42,1,24," S2-19.jpg",1,1," orange","congruent",1,1,0.1166,1.1667,1,0.8,0.8,-1.0501,"condition_80cue"
42,1,25," S1-15.jpg",2,2," green","congruent",2,1,1.7522,1.1833,1,0.8,0.8,0.5689,"condition_80cue"
42,1,26," S1-15.jpg",2,2," green","congruent",2,1,1.3659,0.8333,1,0.8,0.8,0.5326,"condition_80cue"
42,1,27," S1-15.jpg",2,2," green","congruent",1,0,0.6515,0.9,1,0.8,0.8,-0.2485,"condition_80cue"
42,1,28," S2-19.jpg",1,1," orange","congruent",1,1,1.3552,0.9,1,0.8,0.8,0.4552,"condition_80cue"
42,1,29," S2-19.jpg",1,1," orange","congruent",2,0,0.5075,0.85,1,0.8,0.8,-0.3425,"condition_80cue"
42,1,30," S1-15.jpg",2,1," orange","incongruent",1,0,0.6886,0.8833,1,0.8,0.2,-0.1947,"condition_80cue"
42,1,31," S2-19.jpg",1,1," orange","congruent",1,1,1.6595,0.9833,1,0.8,0.8,0.6762,"condition_80cue"
42,1,32," S1-15.jpg",2,3," purple","neutral",2,1,1.8259,1.15,1,0.5,0.5,0.6759,"condition_80cue"
42,1,33," S1-15.jpg",2,2," green","congruent",1,0,0.625,0.7667,1,0.8,0.8,-0.1417,"condition_80cue"
42,1,34," S2-19.jpg",1,3," purple","neutral",2,0,0.5729,1,1,0.5,0.5,-0.4271,"condition_80cue"
42,1,35," S2-19.jpg",1,2," green","incongruent",1,1,1.707,1.0667,1,0.8,0.2,0.6403,"condition_80cue"
42,1,36," S2-19.jpg",1,3," purple","neutral",1,1,1.4131,1.0833,1,0.5,0.5,0.3298,"condition_80cue"
42,1,37," S1-15.jpg",2,2," green","congruent",2,1,0.2127,0.75,1,0.8,0.8,-0.5373,"condition_80cue"
42,1,38," S2-19.jpg",1,3," purple","neutral",2,0,0.2363,0.7667,1,0.5,0.5,-0.5304,"condition_80cue"
42,1,39," S1-15.jpg",2,1," orange","incongruent",2,1,1.3789,0.7833,1,0.8,0.2,0.5956,"condition_80cue"
42,1,40," S1-15.jpg",2,2," green","congruent",1,0,0.2565,0.85,1,0.8,0.8,-0.5935,"condition_80cue"
42,1,41," S2-19.jpg",1,3," purple","neutral",1,1,0.2679,1.0167,1,0.5,0.5,-0.7488,"condition_80cue"
42,1,42," S2-19.jpg",1,1," orange","congruent",1,1,1.5773,0.8,1,0.8,0.8,0.7773,"condition_80cue"
42,1,43," S1-15.jpg",2,2," green","congruent",2,1,0.6087,0.95,1,0.8,0.8,-0.3413,"condition_80cue"
42,1,44," S2-19.jpg",1,1," orange","congruent",2,0,0.2659,0.9,1,0.8,0.8,-0.6341,"condition_80cue"
42,1,45," S1-15.jpg",2,3," purple","neutral",2,1,1.4368,0.7833,1,0.5,0.5,0.6535,"condition_80cue"
42,1,46," S2-19.jpg",1,3," purple","neutral",1,1,1.6481,0.8167,1,0.5,0.5,0.8314,"condition_80cue"
42,1,47," S2-19.jpg",1,2," green","incongruent",1,1,1.3305,0.7667,1,0.8,0.2,0.5638,"condition_80cue"
42,1,48," S2-19.jpg",1,1," orange","congruent",1,1,1.5067,0.8667,1,0.8,0.8,0.64,"condition_80cue"
42,1,49," S1-15.jpg",2,2," green","congruent",2,1,1.261,0.9167,1,0.8,0.8,0.3443,"condition_80cue"
42,1,50," S1-15.jpg",2,3," purple","neutral",2,1,0.9528,0.9167,1,0.5,0.5,0.0361,"condition_80cue"
42,1,51," S2-19.jpg",1,1," orange","congruent",2,0,0.7492,1.0167,1,0.8,0.8,-0.2675,"condition_80cue"
42,1,52," S1-15.jpg",2,2," green","congruent",2,1,1.554,0.8,1,0.8,0.8,0.754,"condition_80cue"
42,1,53," S2-19.jpg",1,2," green","incongruent",1,1,1.483,0.7667,1,0.8,0.2,0.7163,"condition_80cue"
42,1,54," S2-19.jpg",1,3," purple","neutral",1,1,1.3304,0.8,1,0.5,0.5,0.5304,"condition_80cue"
42,1,55," S2-19.jpg",1,1," orange","congruent",1,1,1.553,0.7667,1,0.8,0.8,0.7863,"condition_80cue"
42,1,56," S1-15.jpg",2,2," green","congruent",2,1,0.1635,0.8833,1,0.8,0.8,-0.7198,"condition_80cue"
42,1,57," S2-19.jpg",1,1," orange","congruent",1,1,1.2825,0.8333,1,0.8,0.8,0.4492,"condition_80cue"
42,1,58," S2-19.jpg",1,1," orange","congruent",1,1,1.202,0.8167,1,0.8,0.8,0.3853,"condition_80cue"
42,1,59," S2-19.jpg",1,1," orange","congruent",1,1,1.5186,0.8833,1,0.8,0.8,0.6353,"condition_80cue"
42,1,60," S1-15.jpg",2,3," purple","neutral",2,1,1.4483,0.7833,1,0.5,0.5,0.665,"condition_80cue"
42,1,61," S1-15.jpg",2,3," purple","neutral",2,1,1.6127,1.1,1,0.5,0.5,0.5127,"condition_80cue"
42,1,62," S1-15.jpg",2,2," green","congruent",2,1,1.6825,1,1,0.8,0.8,0.6825,"condition_80cue"
42,1,63," S1-15.jpg",2,2," green","congruent",2,1,1.695,1.05,1,0.8,0.8,0.645,"condition_80cue"
42,1,64," S2-19.jpg",1,3," purple","neutral",2,0,1.3422,0.9,1,0.5,0.5,0.4422,"condition_80cue"
42,1,65," S1-15.jpg",2,1," orange","incongruent",2,1,1.7787,0.9667,1,0.8,0.2,0.812,"condition_80cue"
42,1,66," S2-19.jpg",1,3," purple","neutral",1,1,1.847,0.7667,1,0.5,0.5,1.0803,"condition_80cue"
42,1,67," S1-15.jpg",2,3," purple","neutral",2,1,2.0712,0.8,1,0.5,0.5,1.2712,"condition_80cue"
42,1,68," S1-15.jpg",2,3," purple","neutral",2,1,1.3189,0.7667,1,0.5,0.5,0.5522,"condition_80cue"
42,1,69," S1-15.jpg",2,3," purple","neutral",2,1,1.3896,0.85,1,0.5,0.5,0.5396,"condition_80cue"
42,1,70," S1-15.jpg",2,3," purple","neutral",1,0,0.2587,0.85,1,0.5,0.5,-0.5913,"condition_80cue"
42,1,71," S1-15.jpg",2,3," purple","neutral",2,1,1.2607,0.8,1,0.5,0.5,0.4607,"condition_80cue"
42,1,72," S1-15.jpg",2,3," purple","neutral",2,1,1.2732,0.85,1,0.5,0.5,0.4232,"condition_80cue"
42,1,73," S1-15.jpg",2,2," green","congruent",2,1,1.5188,0.9333,1,0.8,0.8,0.5855,"condition_80cue"
42,1,74," S1-15.jpg",2,1," orange","incongruent",2,1,1.1779,0.7833,1,0.8,0.2,0.3946,"condition_80cue"
42,1,75," S1-15.jpg",2,2," green","congruent",2,1,1.5422,1.0333,1,0.8,0.8,0.5089,"condition_80cue"
42,1,76," S2-19.jpg",1,1," orange","congruent",1,1,1.6594,0.95,1,0.8,0.8,0.7094,"condition_80cue"
42,1,77," S1-15.jpg",2,3," purple","neutral",1,0,0.2207,0.9167,1,0.5,0.5,-0.696,"condition_80cue"
42,1,78," S1-15.jpg",2,2," green","congruent",2,1,1.4139,0.8167,1,0.8,0.8,0.5972,"condition_80cue"
42,1,79," S2-19.jpg",1,1," orange","congruent",1,1,0.5824,0.7833,1,0.8,0.8,-0.2009,"condition_80cue"
42,1,80," S1-15.jpg",2,3," purple","neutral",2,1,1.39,0.8333,1,0.5,0.5,0.5567,"condition_80cue"
42,1,81," S2-19.jpg",1,3," purple","neutral",1,1,1.4129,0.8167,1,0.5,0.5,0.5962,"condition_80cue"
42,1,82," S1-15.jpg",2,2," green","congruent",2,1,1.6239,0.9667,1,0.8,0.8,0.6572,"condition_80cue"
42,1,83," S1-15.jpg",2,2," green","congruent",2,1,1.4251,0.8167,1,0.8,0.8,0.6084,"condition_80cue"
42,1,84," S1-15.jpg",2,2," green","congruent",2,1,1.4243,0.8333,1,0.8,0.8,0.591,"condition_80cue"
42,1,85," S1-15.jpg",2,2," green","congruent",2,1,1.2826,0.7833,1,0.8,0.8,0.4993,"condition_80cue"
42,1,86," S2-19.jpg",1,1," orange","congruent",1,1,0.2993,0.8333,1,0.8,0.8,-0.534,"condition_80cue"
42,1,87," S2-19.jpg",1,1," orange","congruent",1,1,1.4717,1.0333,1,0.8,0.8,0.4384,"condition_80cue"
42,1,88," S1-15.jpg",2,2," green","congruent",2,1,1.2605,0.8,1,0.8,0.8,0.4605,"condition_80cue"
42,1,89," S2-19.jpg",1,1," orange","congruent",2,0,0.1377,0.75,1,0.8,0.8,-0.6123,"condition_80cue"
42,1,90," S2-19.jpg",1,3," purple","neutral",1,1,1.7652,0.9833,1,0.5,0.5,0.7819,"condition_80cue"
43,1,1," S1-15.jpg",2,3," blue","neutral",NA,0,NA,0.8667,1,0.5,0.5,NA,"condition_80cue"
43,1,2," S1-15.jpg",2,1," red","incongruent",2,1,1.4352,0.8167,1,0.8,0.2,0.6185,"condition_80cue"
43,1,3," S2-19.jpg",1,3," blue","neutral",2,0,1.2,0.8167,1,0.5,0.5,0.3833,"condition_80cue"
43,1,4," S2-19.jpg",1,1," red","congruent",1,1,1.601,0.7833,1,0.8,0.8,0.8177,"condition_80cue"
43,1,5," S2-19.jpg",1,1," red","congruent",1,1,1.4127,0.9,1,0.8,0.8,0.5127,"condition_80cue"
43,1,6," S2-19.jpg",1,3," blue","neutral",1,1,1.5308,0.9333,1,0.5,0.5,0.5975,"condition_80cue"
43,1,7," S1-15.jpg",2,1," red","incongruent",2,1,1.636,0.9833,1,0.8,0.2,0.6527,"condition_80cue"
43,1,8," S2-19.jpg",1,1," red","congruent",2,0,1.6139,1.0667,1,0.8,0.8,0.5472,"condition_80cue"
43,1,9," S1-15.jpg",2,3," blue","neutral",2,1,1.6131,0.8833,1,0.5,0.5,0.7298,"condition_80cue"
43,1,10," S1-15.jpg",2,2," yellow","congruent",2,1,1.5773,0.9,1,0.8,0.8,0.6773,"condition_80cue"
43,1,11," S2-19.jpg",1,2," yellow","incongruent",1,1,1.6597,0.8667,1,0.8,0.2,0.793,"condition_80cue"
43,1,12," S2-19.jpg",1,2," yellow","incongruent",1,1,1.4831,0.7833,1,0.8,0.2,0.6998,"condition_80cue"
43,1,13," S1-15.jpg",2,3," blue","neutral",2,1,2.1297,1.5,1,0.5,0.5,0.6297,"condition_80cue"
43,1,14," S1-15.jpg",2,3," blue","neutral",2,1,1.4128,0.7667,1,0.5,0.5,0.6461,"condition_80cue"
43,1,15," S1-15.jpg",2,2," yellow","congruent",2,1,1.695,0.85,1,0.8,0.8,0.845,"condition_80cue"
43,1,16," S1-15.jpg",2,2," yellow","congruent",2,1,1.6128,1,1,0.8,0.8,0.6128,"condition_80cue"
43,1,17," S1-15.jpg",2,2," yellow","congruent",2,1,1.402,0.85,1,0.8,0.8,0.552,"condition_80cue"
43,1,18," S2-19.jpg",1,1," red","congruent",1,1,1.5303,0.9333,1,0.8,0.8,0.597,"condition_80cue"
43,1,19," S2-19.jpg",1,3," blue","neutral",1,1,1.3301,0.85,1,0.5,0.5,0.4801,"condition_80cue"
43,1,20," S2-19.jpg",1,3," blue","neutral",1,1,1.2015,0.7667,1,0.5,0.5,0.4348,"condition_80cue"
43,1,21," S2-19.jpg",1,1," red","congruent",1,1,1.2487,0.7667,1,0.8,0.8,0.482,"condition_80cue"
43,1,22," S1-15.jpg",2,3," blue","neutral",2,1,1.5424,0.8667,1,0.5,0.5,0.6757,"condition_80cue"
43,1,23," S2-19.jpg",1,1," red","congruent",1,1,1.8249,1.2,1,0.8,0.8,0.6249,"condition_80cue"
43,1,24," S1-15.jpg",2,2," yellow","congruent",2,1,1.801,0.75,1,0.8,0.8,1.051,"condition_80cue"
43,1,25," S2-19.jpg",1,2," yellow","incongruent",1,1,1.6249,0.95,1,0.8,0.2,0.6749,"condition_80cue"
43,1,26," S1-15.jpg",2,3," blue","neutral",2,1,1.6015,0.8,1,0.5,0.5,0.8015,"condition_80cue"
43,1,27," S1-15.jpg",2,1," red","incongruent",2,1,1.8474,1.1,1,0.8,0.2,0.7474,"condition_80cue"
43,1,28," S1-15.jpg",2,2," yellow","congruent",2,1,1.529,0.8,1,0.8,0.8,0.729,"condition_80cue"
43,1,29," S1-15.jpg",2,3," blue","neutral",2,1,1.4006,0.7833,1,0.5,0.5,0.6173,"condition_80cue"
43,1,30," S2-19.jpg",1,1," red","congruent",1,1,1.4847,0.8167,1,0.8,0.8,0.668,"condition_80cue"
43,1,31," S2-19.jpg",1,1," red","congruent",1,1,2.1423,1.0333,1,0.8,0.8,1.109,"condition_80cue"
43,1,32," S2-19.jpg",1,1," red","congruent",1,1,1.4249,0.8667,1,0.8,0.8,0.5582,"condition_80cue"
43,1,33," S1-15.jpg",2,2," yellow","congruent",2,1,2.4236,1.05,1,0.8,0.8,1.3736,"condition_80cue"
43,1,34," S1-15.jpg",2,2," yellow","congruent",2,1,1.7899,1.1667,1,0.8,0.8,0.6232,"condition_80cue"
43,1,35," S2-19.jpg",1,2," yellow","incongruent",1,1,1.907,1.1333,1,0.8,0.2,0.7737,"condition_80cue"
43,1,36," S2-19.jpg",1,1," red","congruent",1,1,1.554,0.7833,1,0.8,0.8,0.7707,"condition_80cue"
43,1,37," S1-15.jpg",2,2," yellow","congruent",2,1,1.5776,0.8667,1,0.8,0.8,0.7109,"condition_80cue"
43,1,38," S2-19.jpg",1,2," yellow","incongruent",1,1,1.5549,0.8,1,0.8,0.2,0.7549,"condition_80cue"
43,1,39," S2-19.jpg",1,3," blue","neutral",1,1,1.413,0.8333,1,0.5,0.5,0.5797,"condition_80cue"
43,1,40," S1-15.jpg",2,2," yellow","congruent",2,1,1.4601,0.9167,1,0.8,0.8,0.5434,"condition_80cue"
43,1,41," S2-19.jpg",1,1," red","congruent",1,1,1.718,1.0333,1,0.8,0.8,0.6847,"condition_80cue"
43,1,42," S2-19.jpg",1,1," red","congruent",1,1,1.7769,0.8333,1,0.8,0.8,0.9436,"condition_80cue"
43,1,43," S1-15.jpg",2,3," blue","neutral",NA,0,NA,0.8333,1,0.5,0.5,NA,"condition_80cue"
43,1,44," S2-19.jpg",1,3," blue","neutral",1,1,1.4137,0.8,1,0.5,0.5,0.6137,"condition_80cue"
43,1,45," S2-19.jpg",1,1," red","congruent",1,1,1.5193,0.7833,1,0.8,0.8,0.736,"condition_80cue"
43,1,46," S1-15.jpg",2,2," yellow","congruent",2,1,1.3537,0.8167,1,0.8,0.8,0.537,"condition_80cue"
43,1,47," S2-19.jpg",1,1," red","congruent",1,1,1.7185,0.9333,1,0.8,0.8,0.7852,"condition_80cue"
43,1,48," S2-19.jpg",1,2," yellow","incongruent",1,1,1.484,0.7833,1,0.8,0.2,0.7007,"condition_80cue"
43,1,49," S2-19.jpg",1,3," blue","neutral",2,0,2.3188,0.8167,1,0.5,0.5,1.5021,"condition_80cue"
43,1,50," S1-15.jpg",2,3," blue","neutral",2,1,1.7896,1.0167,1,0.5,0.5,0.7729,"condition_80cue"
43,1,51," S2-19.jpg",1,3," blue","neutral",1,1,1.6714,1.0833,1,0.5,0.5,0.5881,"condition_80cue"
43,1,52," S1-15.jpg",2,2," yellow","congruent",NA,0,NA,0.85,1,0.8,0.8,NA,"condition_80cue"
43,1,53," S1-15.jpg",2,3," blue","neutral",2,1,1.6834,1.15,1,0.5,0.5,0.5334,"condition_80cue"
43,1,54," S1-15.jpg",2,2," yellow","congruent",2,1,1.5656,0.9833,1,0.8,0.8,0.5823,"condition_80cue"
43,1,55," S2-19.jpg",1,1," red","congruent",1,1,1.3779,0.8833,1,0.8,0.8,0.4946,"condition_80cue"
43,1,56," S1-15.jpg",2,2," yellow","congruent",2,1,1.4361,0.75,1,0.8,0.8,0.6861,"condition_80cue"
43,1,57," S2-19.jpg",1,1," red","congruent",1,1,1.2843,0.8167,1,0.8,0.8,0.4676,"condition_80cue"
43,1,58," S1-15.jpg",2,2," yellow","congruent",2,1,1.4248,0.7833,1,0.8,0.8,0.6415,"condition_80cue"
43,1,59," S1-15.jpg",2,2," yellow","congruent",2,1,1.5774,0.8833,1,0.8,0.8,0.6941,"condition_80cue"
43,1,60," S1-15.jpg",2,3," blue","neutral",2,1,1.7185,0.8833,1,0.5,0.5,0.8352,"condition_80cue"
43,1,61," S1-15.jpg",2,2," yellow","congruent",2,1,1.5058,0.9,1,0.8,0.8,0.6058,"condition_80cue"
43,1,62," S1-15.jpg",2,3," blue","neutral",2,1,2.2701,1.5,1,0.5,0.5,0.7701,"condition_80cue"
43,1,63," S1-15.jpg",2,2," yellow","congruent",2,1,1.4369,0.8167,1,0.8,0.8,0.6202,"condition_80cue"
43,1,64," S1-15.jpg",2,1," red","incongruent",2,1,1.2836,0.7667,1,0.8,0.2,0.5169,"condition_80cue"
43,1,65," S1-15.jpg",2,2," yellow","congruent",2,1,1.6949,0.95,1,0.8,0.8,0.7449,"condition_80cue"
43,1,66," S2-19.jpg",1,3," blue","neutral",1,1,1.3432,0.8,1,0.5,0.5,0.5432,"condition_80cue"
43,1,67," S1-15.jpg",2,3," blue","neutral",2,1,1.6125,0.8,1,0.5,0.5,0.8125,"condition_80cue"
43,1,68," S1-15.jpg",2,2," yellow","congruent",2,1,1.6477,0.7833,1,0.8,0.8,0.8644,"condition_80cue"
43,1,69," S2-19.jpg",1,1," red","congruent",1,1,1.6964,0.9667,1,0.8,0.8,0.7297,"condition_80cue"
43,1,70," S1-15.jpg",2,1," red","incongruent",2,1,1.6598,0.9,1,0.8,0.2,0.7598,"condition_80cue"
43,1,71," S2-19.jpg",1,1," red","congruent",1,1,1.7542,1.1167,1,0.8,0.8,0.6375,"condition_80cue"
43,1,72," S1-15.jpg",2,2," yellow","congruent",2,1,1.6717,0.9667,1,0.8,0.8,0.705,"condition_80cue"
43,1,73," S2-19.jpg",1,1," red","congruent",1,1,1.2714,0.8,1,0.8,0.8,0.4714,"condition_80cue"
43,1,74," S2-19.jpg",1,3," blue","neutral",1,1,1.2369,0.7667,1,0.5,0.5,0.4702,"condition_80cue"
43,1,75," S2-19.jpg",1,3," blue","neutral",1,1,1.2132,0.8333,1,0.5,0.5,0.3799,"condition_80cue"
43,1,76," S1-15.jpg",2,3," blue","neutral",2,1,1.5773,0.95,1,0.5,0.5,0.6273,"condition_80cue"
43,1,77," S1-15.jpg",2,2," yellow","congruent",2,1,1.7537,1.0167,1,0.8,0.8,0.737,"condition_80cue"
43,1,78," S2-19.jpg",1,1," red","congruent",1,1,1.1542,0.7667,1,0.8,0.8,0.3875,"condition_80cue"
43,1,79," S2-19.jpg",1,3," blue","neutral",1,1,1.1773,0.7667,1,0.5,0.5,0.4106,"condition_80cue"
43,1,80," S2-19.jpg",1,1," red","congruent",1,1,1.4723,0.7833,1,0.8,0.8,0.689,"condition_80cue"
43,1,81," S2-19.jpg",1,1," red","congruent",1,1,1.6358,1.1833,1,0.8,0.8,0.4525,"condition_80cue"
43,1,82," S2-19.jpg",1,3," blue","neutral",1,1,1.3545,0.8333,1,0.5,0.5,0.5212,"condition_80cue"
43,1,83," S1-15.jpg",2,2," yellow","congruent",1,0,1.3306,0.7667,1,0.8,0.8,0.5639,"condition_80cue"
43,1,84," S2-19.jpg",1,3," blue","neutral",1,1,1.5655,0.9167,1,0.5,0.5,0.6488,"condition_80cue"
43,1,85," S2-19.jpg",1,1," red","congruent",1,1,1.3529,0.8333,1,0.8,0.8,0.5196,"condition_80cue"
43,1,86," S2-19.jpg",1,3," blue","neutral",1,1,1.5538,1,1,0.5,0.5,0.5538,"condition_80cue"
43,1,87," S2-19.jpg",1,1," red","congruent",1,1,1.2714,0.8,1,0.8,0.8,0.4714,"condition_80cue"
43,1,88," S1-15.jpg",2,1," red","incongruent",2,1,1.6604,0.85,1,0.8,0.2,0.8104,"condition_80cue"
43,1,89," S1-15.jpg",2,2," yellow","congruent",2,1,1.4254,0.9167,1,0.8,0.8,0.5087,"condition_80cue"
43,1,90," S1-15.jpg",2,3," blue","neutral",2,1,1.1659,0.7667,1,0.5,0.5,0.3992,"condition_80cue"
44,1,1," S4-20.jpg",2,3," blue","neutral",1,0,1.6472,0.8333,1,0.5,0.5,0.8139,"condition_80cue"
44,1,2," S3-12.jpg",1,3," blue","neutral",1,1,1.8311,0.9,1,0.5,0.5,0.9311,"condition_80cue"
44,1,3," S4-20.jpg",2,3," blue","neutral",2,1,1.3921,0.75,1,0.5,0.5,0.6421,"condition_80cue"
44,1,4," S3-12.jpg",1,3," blue","neutral",1,1,2.0736,0.8167,1,0.5,0.5,1.2569,"condition_80cue"
44,1,5," S4-20.jpg",2,3," blue","neutral",2,1,1.3521,1.0833,1,0.5,0.5,0.2688,"condition_80cue"
44,1,6," S4-20.jpg",2,2," yellow","congruent",2,1,1.492,0.85,1,0.8,0.8,0.642,"condition_80cue"
44,1,7," S4-20.jpg",2,2," yellow","congruent",2,1,1.5077,0.8167,1,0.8,0.8,0.691,"condition_80cue"
44,1,8," S4-20.jpg",2,2," yellow","congruent",2,1,1.3665,0.8833,1,0.8,0.8,0.4832,"condition_80cue"
44,1,9," S3-12.jpg",1,2," yellow","incongruent",1,1,1.7654,1.1833,1,0.8,0.2,0.5821,"condition_80cue"
44,1,10," S3-12.jpg",1,1," red","congruent",1,1,1.8236,1.2,1,0.8,0.8,0.6236,"condition_80cue"
44,1,11," S3-12.jpg",1,3," blue","neutral",1,1,1.5186,0.85,1,0.5,0.5,0.6686,"condition_80cue"
44,1,12," S4-20.jpg",2,2," yellow","congruent",2,1,1.2283,0.8,1,0.8,0.8,0.4283,"condition_80cue"
44,1,13," S3-12.jpg",1,3," blue","neutral",1,1,1.4715,0.8667,1,0.5,0.5,0.6048,"condition_80cue"
44,1,14," S3-12.jpg",1,1," red","congruent",1,1,2.0378,1.1667,1,0.8,0.8,0.8711,"condition_80cue"
44,1,15," S4-20.jpg",2,2," yellow","congruent",2,1,1.4607,0.7833,1,0.8,0.8,0.6774,"condition_80cue"
44,1,16," S3-12.jpg",1,1," red","congruent",1,1,1.0949,0.75,1,0.8,0.8,0.3449,"condition_80cue"
44,1,17," S3-12.jpg",1,1," red","congruent",1,1,1.1321,0.7667,1,0.8,0.8,0.3654,"condition_80cue"
44,1,18," S3-12.jpg",1,2," yellow","incongruent",2,0,1.4473,0.7667,1,0.8,0.2,0.6806,"condition_80cue"
44,1,19," S4-20.jpg",2,1," red","incongruent",2,1,1.7426,0.95,1,0.8,0.2,0.7926,"condition_80cue"
44,1,20," S4-20.jpg",2,2," yellow","congruent",2,1,1.5787,0.8833,1,0.8,0.8,0.6954,"condition_80cue"
44,1,21," S3-12.jpg",1,1," red","congruent",1,1,2.2242,1.5,1,0.8,0.8,0.7242,"condition_80cue"
44,1,22," S3-12.jpg",1,3," blue","neutral",1,1,1.3418,0.85,1,0.5,0.5,0.4918,"condition_80cue"
44,1,23," S3-12.jpg",1,1," red","congruent",1,1,1.4596,0.7667,1,0.8,0.8,0.6929,"condition_80cue"
44,1,24," S3-12.jpg",1,1," red","congruent",1,1,1.8006,1,1,0.8,0.8,0.8006,"condition_80cue"
44,1,25," S4-20.jpg",2,1," red","incongruent",2,1,1.6251,0.9333,1,0.8,0.2,0.6918,"condition_80cue"
44,1,26," S3-12.jpg",1,1," red","congruent",1,1,1.8832,1.1167,1,0.8,0.8,0.7665,"condition_80cue"
44,1,27," S4-20.jpg",2,2," yellow","congruent",2,1,1.6473,0.9833,1,0.8,0.8,0.664,"condition_80cue"
44,1,28," S4-20.jpg",2,2," yellow","congruent",2,1,1.3429,0.8,1,0.8,0.8,0.5429,"condition_80cue"
44,1,29," S4-20.jpg",2,3," blue","neutral",2,1,1.7187,1.15,1,0.5,0.5,0.5687,"condition_80cue"
44,1,30," S4-20.jpg",2,2," yellow","congruent",2,1,1.661,1.0167,1,0.8,0.8,0.6443,"condition_80cue"
44,1,31," S3-12.jpg",1,3," blue","neutral",1,1,1.4013,0.8167,1,0.5,0.5,0.5846,"condition_80cue"
44,1,32," S4-20.jpg",2,2," yellow","congruent",2,1,1.7778,1.0667,1,0.8,0.8,0.7111,"condition_80cue"
44,1,33," S3-12.jpg",1,2," yellow","incongruent",1,1,1.5307,0.8,1,0.8,0.2,0.7307,"condition_80cue"
44,1,34," S3-12.jpg",1,3," blue","neutral",1,1,1.4713,0.8,1,0.5,0.5,0.6713,"condition_80cue"
44,1,35," S3-12.jpg",1,1," red","congruent",1,1,2.0832,0.9167,1,0.8,0.8,1.1665,"condition_80cue"
44,1,36," S4-20.jpg",2,2," yellow","congruent",2,1,1.4607,0.8333,1,0.8,0.8,0.6274,"condition_80cue"
44,1,37," S3-12.jpg",1,1," red","congruent",1,1,1.8487,0.7833,1,0.8,0.8,1.0654,"condition_80cue"
44,1,38," S3-12.jpg",1,1," red","congruent",1,1,1.5067,0.8,1,0.8,0.8,0.7067,"condition_80cue"
44,1,39," S4-20.jpg",2,2," yellow","congruent",2,1,1.3199,0.8167,1,0.8,0.8,0.5032,"condition_80cue"
44,1,40," S3-12.jpg",1,1," red","congruent",1,1,1.1424,0.8333,1,0.8,0.8,0.3091,"condition_80cue"
44,1,41," S4-20.jpg",2,1," red","incongruent",2,1,1.3077,0.7667,1,0.8,0.2,0.541,"condition_80cue"
44,1,42," S4-20.jpg",2,2," yellow","congruent",2,1,1.4951,0.8667,1,0.8,0.8,0.6284,"condition_80cue"
44,1,43," S3-12.jpg",1,3," blue","neutral",1,1,1.6954,1.0167,1,0.5,0.5,0.6787,"condition_80cue"
44,1,44," S3-12.jpg",1,3," blue","neutral",2,0,0.9901,0.7667,1,0.5,0.5,0.2234,"condition_80cue"
44,1,45," S4-20.jpg",2,3," blue","neutral",2,1,1.2246,0.9167,1,0.5,0.5,0.3079,"condition_80cue"
44,1,46," S3-12.jpg",1,1," red","congruent",1,1,1.4954,0.85,1,0.8,0.8,0.6454,"condition_80cue"
44,1,47," S4-20.jpg",2,2," yellow","congruent",2,1,0.7908,0.8,1,0.8,0.8,-0.0092000000000001,"condition_80cue"
44,1,48," S4-20.jpg",2,3," blue","neutral",2,1,1.3788,0.7833,1,0.5,0.5,0.5955,"condition_80cue"
44,1,49," S3-12.jpg",1,1," red","congruent",1,1,0.871,0.7833,1,0.8,0.8,0.0877,"condition_80cue"
44,1,50," S3-12.jpg",1,3," blue","neutral",1,1,1.5656,0.9167,1,0.5,0.5,0.6489,"condition_80cue"
44,1,51," S4-20.jpg",2,2," yellow","congruent",2,1,0.6428,0.8167,1,0.8,0.8,-0.1739,"condition_80cue"
44,1,52," S3-12.jpg",1,3," blue","neutral",2,0,1.2591,0.95,1,0.5,0.5,0.3091,"condition_80cue"
44,1,53," S4-20.jpg",2,3," blue","neutral",2,1,1.426,0.7667,1,0.5,0.5,0.6593,"condition_80cue"
44,1,54," S4-20.jpg",2,3," blue","neutral",1,0,1.2809,0.7833,1,0.5,0.5,0.4976,"condition_80cue"
44,1,55," S3-12.jpg",1,1," red","congruent",1,1,1.4018,0.7833,1,0.8,0.8,0.6185,"condition_80cue"
44,1,56," S4-20.jpg",2,1," red","incongruent",2,1,1.3892,0.7833,1,0.8,0.2,0.6059,"condition_80cue"
